word,source,level,letters,syllables,morphemes,aoa,imageability,wcbc_freq,tasa_freq,childes_freq,consistency,class,count
to,fundations,k,2,1,1,4,1.4,3772,71163,9138,0.010152284,closed,5
is,fundations,k,2,1,1,6.75,1.2,1304,22752,8304,0.029182879,closed,5
his,fundations,k,3,1,1,2,2.6,1279,18416,3954,0.029182879,closed,5
as,fundations,k,2,1,1,4.285714285714286,1.4,782,10205,1587,NA,closed,4
has,fundations,k,3,1,1,2,1.6,163,3159,3217,NA,closed,5
was,fundations,k,3,1,1,2,1.4,1766,31825,5686,0.05,closed,5
we,fundations,k,2,1,1,7,2.3,569,11367,6526,0.204887628,closed,4
she,fundations,k,3,1,1,2,3.8,1417,21964,4539,0.204887628,closed,4
he,fundations,k,2,1,1,2,3.5,2456,41058,6202,0.204887628,closed,4
be,fundations,k,2,1,1,2,1.3,663,11145,5522,0.204887628,closed,4
me,fundations,k,2,1,1,3,3.5,738,9446,7555,0.204887628,closed,4
i,fundations,k,1,1,1,2,NA,2781,42064,9985,0.292991035,closed,4
you,fundations,k,3,1,1,6,3.1,2217,39429,10398,0.333333333,closed,4
they,fundations,k,4,1,1,4,2.3,1043,18450,5266,0.4,closed,4
or,fundations,k,2,1,1,5,1.4,287,5020,3684,0.884318766,closed,4
for,fundations,k,3,1,1,4.714285714285714,1.3,1131,17889,6501,0.115681234,closed,4
of,fundations,k,2,1,1,5.5,1.5,2080,37988,6665,0.142857143,closed,5
have,fundations,k,4,1,1,7,1.9,555,12785,7108,0.04,closed,5
from,fundations,k,4,1,1,3.5,2,365,8306,3013,0.55,closed,5
by,fundations,k,2,1,1,5.666666666666667,1.6,287,4725,2327,0.686046512,closed,4
my,fundations,k,2,1,1,2,1.7,1104,10595,6232,0.686046512,closed,4
do,fundations,k,2,1,1,5,1.7,674,10957,8087,0.010152284,closed,5
one,fundations,k,3,1,1,3.3333333333333335,4.9,675,10518,7257,0.157894737,closed,5
the,fundations,g1,3,1,1,3,1.3,9394,157423,9746,0.204887628,closed,5
a,fundations,g1,1,1,1,5,NA,4716,64863,9971,0.14681506,closed,4
red,fundations,g1,3,1,1,8,6,192,1580,2257,0.921568627,open,4
and,fundations,g1,3,1,1,2,1.3,6395,61867,8509,0.009615385,closed,4
is,fundations,g1,2,1,1,6.75,1.2,1304,22752,8304,0.029182879,closed,5
his,fundations,g1,3,1,1,2,2.6,1279,18416,3954,0.029182879,closed,5
of,fundations,g1,2,1,1,5.5,1.5,2080,37988,6665,0.142857143,closed,5
as,fundations,g1,2,1,1,4.285714285714286,1.4,782,10205,1587,NA,closed,4
has,fundations,g1,3,1,1,2,1.6,163,3159,3217,NA,closed,5
to,fundations,g1,2,1,1,4,1.4,3772,71163,9138,0.010152284,closed,5
into,fundations,g1,4,2,2,8,NA,405,6194,1986,0.455456538,closed,5
we,fundations,g1,2,1,1,7,2.3,569,11367,6526,0.204887628,closed,4
she,fundations,g1,3,1,1,2,3.8,1417,21964,4539,0.204887628,closed,4
he,fundations,g1,2,1,1,2,3.5,2456,41058,6202,0.204887628,closed,4
be,fundations,g1,2,1,1,2,1.3,663,11145,5522,0.204887628,closed,4
me,fundations,g1,2,1,1,3,3.5,738,9446,7555,0.204887628,closed,4
or,fundations,g1,2,1,1,5,1.4,287,5020,3684,0.884318766,closed,4
for,fundations,g1,3,1,1,4.714285714285714,1.3,1131,17889,6501,0.115681234,closed,4
you,fundations,g1,3,1,1,6,3.1,2217,39429,10398,0.333333333,closed,4
your,fundations,g1,4,1,1,2,NA,508,7775,6703,0.072727273,closed,4
i,fundations,g1,1,1,1,2,NA,2781,42064,9985,0.292991035,closed,4
they,fundations,g1,4,1,1,4,2.3,1043,18450,5266,0.4,closed,4
was,fundations,g1,3,1,1,2,1.4,1766,31825,5686,0.05,closed,5
one,fundations,g1,3,1,1,3.3333333333333335,4.9,675,10518,7257,0.157894737,closed,5
said,fundations,g1,4,1,2,5.333333333333333,2.1,1395,32326,3064,0.1,open,5
from,fundations,g1,4,1,1,3.5,2,365,8306,3013,0.55,closed,5
have,fundations,g1,4,1,1,7,1.9,555,12785,7108,0.04,closed,5
do,fundations,g1,2,1,1,5,1.7,674,10957,8087,0.010152284,closed,5
does,fundations,g1,4,1,2,2,1.6,99,1655,4077,0.125,closed,5
are,fundations,g1,3,1,1,2,1.3,608,12184,6724,0.02,closed,5
were,fundations,g1,4,1,1,6,1.5,492,8631,3176,0.04,closed,5
who,fundations,g1,3,1,1,3,1.5,334,3676,4031,0.010152284,closed,5
what,fundations,g1,4,1,1,3.3333333333333335,1.4,665,12692,8682,0.051724138,closed,5
when,fundations,g1,4,1,1,7,1.7,643,9441,4713,0.746527778,closed,4
where,fundations,g1,5,1,1,4,1.9,304,3962,5440,0.6,closed,5
there,fundations,g1,5,1,1,6,NA,634,10264,7192,0.6,closed,4
here,fundations,g1,4,1,1,2,1.8,277,4731,7116,0.36,closed,4
why,fundations,g1,3,1,1,4.666666666666667,1.7,159,3229,4783,0.686046512,closed,4
try,fundations,g1,3,1,1,6.333333333333333,2,80,1079,2381,0.686046512,open,4
my,fundations,g1,2,1,1,2,1.7,1104,10595,6232,0.686046512,closed,4
by,fundations,g1,2,1,1,5.666666666666667,1.6,287,4725,2327,0.686046512,closed,4
put,fundations,g1,3,1,1,2,2.2,189,4176,6124,0.114285714,open,5
two,fundations,g1,3,1,1,2,4.8,240,3602,4509,0.010152284,closed,5
very,fundations,g1,4,2,1,5.333333333333333,NA,368,4611,3194,0.630493855,open,4
too,fundations,g1,3,1,1,3.3333333333333335,1.3,317,5194,5455,0.707602339,closed,4
also,fundations,g1,4,2,1,4,NA,27,1175,723,0.293580154,open,3
come,fundations,g1,4,1,1,3,2.2,286,4657,5352,0.340909091,open,5
some,fundations,g1,4,1,1,5.333333333333333,2,305,6404,5728,0.340909091,closed,4
would,fundations,g1,5,1,1,8.5,1.6,380,6996,3355,0.666666667,closed,5
could,fundations,g1,5,1,1,3,1.7,438,6712,3150,0.666666667,closed,4
should,fundations,g1,6,1,1,5,1.9,106,1408,2421,0.333333333,closed,3
her,fundations,g1,3,1,1,2,3.5,1002,14189,3940,0.975806452,closed,4
over,fundations,g1,4,2,1,4.666666666666667,NA,301,4574,4670,0.657591208,closed,4
number,fundations,g1,6,2,2,5.111111111111111,NA,14,319,640,0.997523526,open,3
say,fundations,g1,3,1,1,4,2.8,190,2622,4266,0.959349593,open,4
says,fundations,g1,4,1,2,NA,NA,184,1577,1827,1,open,2
see,fundations,g1,3,1,1,6,3,376,7814,7007,0.926267281,open,4
between,fundations,g1,7,2,1,2,NA,19,537,272,0.705214925,closed,2
each,fundations,g1,4,1,1,4,2.3,93,2262,508,1,closed,3
any,fundations,g1,3,2,1,3.3333333333333335,NA,99,1937,2839,0.485614931,closed,4
many,fundations,g1,4,2,1,2,NA,93,3156,1576,0.485614931,closed,5
how,fundations,g1,3,1,1,7,1.7,303,6244,5631,0.515555556,closed,4
now,fundations,g1,3,1,1,2,1.9,396,5918,6070,0.515555556,closed,4
down,fundations,g1,4,1,1,9.125,4,502,6766,5356,0.820512821,closed,4
out,fundations,g1,3,1,1,3.8,2.2,648,10800,5624,0.993150685,closed,4
about,fundations,g1,5,2,1,4.375,NA,304,7433,4495,0.656523798,closed,4
our,fundations,g1,3,1,1,4,1.8,192,2239,1958,0.036363636,closed,4
friend,fundations,g1,6,1,1,7,5.6,95,1046,914,0.888888889,open,3
other,fundations,g1,5,2,1,3.3333333333333335,NA,166,4085,3758,0.622396623,closed,4
another,fundations,g1,7,3,1,3,NA,112,1912,3568,0.604491035,closed,3
my,fundations,g1,2,1,1,2,1.7,1104,10595,6232,0.686046512,closed,4
nothing,fundations,g1,7,2,1,4.5,NA,68,1168,1354,0.624873096,closed,2
month,fundations,g1,5,1,1,4,4.4,4,123,119,1,open,2
people,fundations,g1,6,2,1,2,NA,97,5365,2128,0.625,open,4
been,fundations,g1,4,1,1,4,1.9,112,3128,1521,0.05,closed,5
little,fundations,g1,6,2,1,5.666666666666667,NA,923,6326,5448,0.78402608,closed,4
own,fundations,g1,3,1,1,6,2.2,53,1194,866,0.179487179,open,4
want,fundations,g1,4,1,1,4,2.4,167,4267,7338,0.066666667,open,4
Mr.,fundations,g1,NA,NA,NA,NA,NA,NA,NA,NA,NA,open,1
Mrs.,fundations,g1,NA,NA,NA,NA,NA,NA,NA,NA,NA,open,1
work,fundations,g1,4,1,1,4.5,3.9,77,2422,1858,0.692307692,open,4
word,fundations,g1,4,1,1,6,3.7,25,815,662,0.214285714,open,3
write,fundations,g1,5,1,1,2,4.8,25,743,864,1,open,4
first,fundations,g1,5,1,1,2,4.1,132,2920,2709,1,closed,4
look,fundations,g1,4,1,1,4,3.9,214,5445,5607,0.96969697,open,4
good,fundations,g1,4,1,1,5.6,2.6,332,4653,5602,0.537037037,open,4
new,fundations,g1,3,1,1,2,3,187,2618,2016,0.974025974,open,4
water,fundations,g1,5,2,1,4,NA,111,3435,2442,0.513270626,open,5
called,fundations,g1,6,1,2,NA,NA,133,2942,1729,1,open,3
may,fundations,g1,3,1,1,4,3.2,92,1904,883,0.959349593,closed,4
way,fundations,g1,3,1,1,6,2.3,243,4127,3466,0.959349593,open,4
day,fundations,g1,3,1,1,2,4.8,362,4998,2252,0.959349593,open,4
shall,fundations,g2,5,1,1,6,2,83,307,747,0.027027027,closed,3
full,fundations,g2,4,1,1,8.666666666666666,3.4,75,451,695,0.592592593,open,3
pull,fundations,g2,4,1,1,6.666666666666667,4.1,24,333,1221,0.592592593,open,4
both,fundations,g2,4,1,1,2,2.3,49,814,1073,0.1,closed,5
talk,fundations,g2,4,1,1,2,4.7,43,1132,2044,1,open,4
walk,fundations,g2,4,1,1,4,5.2,75,1117,1174,1,open,4
done,fundations,g2,4,1,1,3,2.3,66,714,2103,0.157894737,closed,4
goes,fundations,g2,4,1,2,NA,NA,81,542,2848,0.75,open,4
pretty,fundations,g2,6,2,1,2,NA,68,555,2332,0.463463526,open,4
again,fundations,g2,5,2,1,4,NA,208,3040,3365,0.16545237,open,5
please,fundations,g2,6,1,1,3,2.4,126,652,2463,0.384615385,open,3
animal,fundations,g2,6,3,1,2,NA,10,532,613,0.628510436,open,3
sure,fundations,g2,4,1,1,3.3333333333333335,2.2,85,1620,2423,1,open,4
use,fundations,g2,3,1,1,4.5,NA,35,1576,2041,0.7,open,4
used,fundations,g2,4,1,2,6,NA,42,1096,931,1,open,2
against,fundations,g2,7,2,1,3,NA,19,621,235,0.656523798,closed,3
knew,fundations,g2,4,1,1,4,2.2,74,1812,521,0.974025974,open,3
know,fundations,g2,4,1,1,3,2.4,250,5664,6539,0.475555556,open,5
always,fundations,g2,6,2,1,2,NA,130,1760,1125,0.674129353,closed,4
often,fundations,g2,5,2,1,2,NA,16,513,122,0.469072165,open,4
once,fundations,g2,4,1,1,7.333333333333333,2,120,1348,781,1,closed,5
only,fundations,g2,4,2,1,5,NA,129,2762,2001,0.452820169,open,5
house,fundations,g2,5,1,1,7.833333333333333,NA,302,4070,3076,0.939393939,open,4
move,fundations,g2,4,1,1,5.714285714285714,3.2,38,1155,1423,0.137931034,open,4
right,fundations,g2,5,1,1,5.8,3.6,250,4138,6474,1,open,4
place,fundations,g2,5,1,1,7,3.7,98,2146,1272,1,open,3
together,fundations,g2,8,3,1,3.5,NA,75,1153,1471,0.505494271,open,4
eight,fundations,g2,5,1,1,2,5.9,29,218,992,0.714285714,closed,3
large,fundations,g2,5,1,1,2,4.1,29,720,116,1,open,3
change,fundations,g2,6,1,1,3.6666666666666665,3.2,24,568,643,0.888888889,open,3
city,fundations,g2,4,2,1,2,NA,60,830,236,0.736252425,open,3
every,fundations,g2,5,2,1,2,NA,113,1699,796,0.721457114,closed,4
family,fundations,g2,6,3,1,5.75,NA,47,1035,343,0.584356508,open,3
night,fundations,g2,5,1,1,2,5.8,268,2087,1671,1,open,3
carry,fundations,g2,5,2,1,7.555555555555555,NA,23,339,560,0.485614931,open,4
something,fundations,g2,9,2,2,6.4,NA,129,3341,3939,0.670454545,closed,3
world,fundations,g2,5,1,1,8,6.5,94,822,342,1,open,4
answer,fundations,g2,6,2,1,6.5,NA,34,574,279,0.868859031,open,3
different,fundations,g2,9,2,2,2,NA,35,1189,1376,0.698387965,open,3
picture,fundations,g2,7,2,1,5.333333333333333,NA,31,1106,1462,0.811965812,open,4
learn,fundations,g2,5,1,1,3,2.9,16,717,444,1,open,4
