word,aoa
talking-to,12
tall,2
tall order,12
tall story,8
tallow,12
tally,10
tally sheet,6
tallyho!,10
talmud,14
talon,10
talus,12
tam,10
tam-o-shanter,13
tamale,8
tamarack,12
tamarind,12
tamarisk,14
tambour,12
tambourine,12
tame,6
tamp,12
tamper,6
tampon,12
tan,6.4
tanager,14
tanbark,12
tandem,12.5
tang,6
tangelo,8
tangent,12
tangential,13
tangerine,5
tangible,11
tangle,5.5
tangled,2
tango,8
tangy,8
tank,4
tankage,12
tankard,14
tanker,4
tanner,6
tannery,8
tannic,13
tannin,13
tansy,12
tant mieux,12
tant pis,12
tantalize,11
tantalum,12
tantamount,14
tante,12
tanto,12
tantrum,8
tap,8
tape,4.4
tape recorder,6
taper,12
taper off,8
tapestry,10
tapeworm,10
tapioca,6
tapir,13
tappet,12
taproom,12
taproot,10
taps,10
tar,9.333333333333334
tar paper,6
tarantara,12
tarantella,13
tarantula,8
tardiness,4
tardo,12
tardy,4
tare,14
tares,13
target,6
tariff,8
tarmac,14
tarn,13
tarnish,9
taro,12
tarot,13
tarp,12
tarpaulin,10
tarpon,12
tarragon,14
tarry,11
tart,9.333333333333334
tartan,14
tartar,13
tartar sauce,2
tartaric,13
tartly,12
tartrate,12
task,4
task force,12
taskmaster,12
tassel,8
taste,5.2
taste buds,6
tasteful,12
tasteless,4
taster,6
tasty,2
tat,12
tatter,12
tatterdemalion,13
tattered,7
tatters,11
tatting,14
tattle,2
tattletale,2
tattling,12
tattoo,8
tatty,13
taught,2
taunt,12
taupe,13
taut,12
tautology,12
tavern,6
taw,13
tawdry,12
tawny,12
tax,6
tax exempt,10
taxable,6
taxation,6
taxes,4
taxi,4
taxi dancer,12
taxicab,4
taxidermist,12
taximeter,8
taxis,12
taxonomy,13
taxpayer,4
taxus,12
tb,6
tea,5
tea rose,12
teaberry,12
teacart,6
teach,4
teacher,3
teacup,4
teahouse,12
teak,10
teakettle,4
teal,13
team,3.3333333333333335
teammate,2
teamster,12
teamwork,2
teapot,2
tear,3.3333333333333335
teardrop,2
tearful,4
tearing along,8
tearoom,12
tease,4
teasel,13
teasingly,6
teaspoon,2
teaspoonful,2
teat,12.5
technic,12
technical,8
technicality,12
technician,10
technicolor,4
technics,12
technique,7
technocracy,13
technology,10
tectonic,12
tedder,13
teddy bear,2
tedious,12
tedium,12
tee,5
tee-hee,6
teem,13
teeming,8
teen-ager,2
teenage,4
teens,4
teeny,4
teeny-weeny,2
teepee,4
teeter,5
teeter-totter,2
teetery,10
teeth,6
teethe,8
teetota,12
teetotaler,14
teflon,6
tegument,12
tektite,12
telautograph,13
telecamera,10
telecast,6
telecommunication,12
telefilm,12
telegenic,12
telegram,2
telemeter,12
telemetry,13
telepathy,10
telephone,2
teleprompter,13
telescope,7
telethon,12
teletype,10
televise,4
television,4
television set,6
tell,8.2
tell about,2
tell one from another,4
tell tales,6
tellable,8
teller,5
telling,10
telltale,8
tellurium,13
telstar,12
temblor,12
temerity,13
temper,9
tempera,10
temperament,8
temperamental,8
temperance,12.5
temperate,12
temperate zone,10
temperature,4
tempest,14
tempestuous,12
template,13
temple,6
temples,10
tempo,9
temporal,13
temporary,6
temporize,14
temps,12
tempt,8
temptation,6
tempted,6
tempter,10
tempting,6
temptress,12
tempura,12
tempus fugit,12
ten commandments,4
ten-point,12
ten-spot,12
ten-strike,12
tenable,14
tenacious,14
tenacity,12
tenancy,12
tenant,6
tend,6.666666666666667
tendency,8
tendentious,13
tender,9.11111111111111
tender plants,6
tenderfoot,7
tenderhearted,6
tenderizer,6
tenderloin,8
tenderly,2
tenderness,4
tendon,10
tendril,14
tenebrae,14
tenebrous,14
tenement,10
tenement house,12
tenet,14
tenfold,10
tennis,4
tennis court,6
tenon,12
tenor,9.333333333333334
tenpenny,12
tenpins,6
tens,4
tense,6
tensible,12
tensile,13
tensiometer,12
tension,9.6
tensor,14
tent,2
tentacle,10
tentative,10
tenterhook,13
tenth,4
tenthly,8
tenuity,12
tenuous,14
tenure,13
tepee,4
tepid,13
tequila,12
terbium,14
tercentenary,13
tergiversations,14
term,7.5
term paper,6
termagant,12
termed,12
terminable,12
terminal,10
terminal leave,12
terminate,12
termination,10
terminator,14
terminology,14
terminus,12
termite,4
termless,12
terms,8
ternary,12.5
ternate,13
terpsichorean,12
terra,12
terra firma,13
terra incognita,14
terra nova,14
terra-cotta,12
terrain,6
terramycin,12
terrapin,12
terrarium,13
terrazzo,12
terrestrial,14
terrible,2
terribly,5
terrier,6
terrific,5
terrified,2
terrify,4
territorial,6
territory,5.333333333333333
terror,5
terror-stricken,8
terrorism,8
terrorist,6
terrorize,8
terry,10
terse,12
terseness,12
tertiary,14
tessellate,13
test,7.6
test ban,10
test out,8
test pattern,12
test pilot,6
test tube,6
testa,12
testament,8
testate,12
testator,12
testatrix,12
testee,8
tester,6
testes,12
testicles,10
testify,6
testily,13
testimonial,13
testimonials,12
testimony,6
testis,12
testosterone,12
testy,12
tetanus,12
tete-a-tete,13
tether,11
tetherball,8
tetrachloride,10
tetrachord,12
tetracyclene,14
tetrad,12
tetrahedron,12
tetralogy,12
tetrameter,10
tetraploid,12
tetrarch,12
text,6.8
textbook,6
textile,8
textual,8
texture,8.666666666666666
thalamus,12
thalassocracy,14
thalidomide,12
thallium,14
than,5
thanatopsis,12
thane,14
thank,4
thank you,2
thankful,6
thankfulness,4
thankless,6
thanks,3
thanks to,10
thanksgiving,2
that,6
that he might go,10
that much,10
that'd,8
that'd do,6
that'll,2
that'll do,2
that's,2
that's been,4
that've,6
thatch,6.666666666666667
thatched,6
thaumaturgy,13
thaw,6.666666666666667
the,3
the second time,10
the thing,8
theater,5.333333333333333
theatre,8
theatrical,9.5
theatrics,12
thee,4
theft,6
their,2
theirs,2
theism,12
them,2
theme,6
themselves,6
then,5.714285714285714
thenand,4
thence,11.333333333333334
thenceforth,12
thenceforward,12
theocracy,13
theologian,10
theological,10
theology,12
theorem,12
theoretical,12
theorist,9
theorize,11
theory,8.666666666666666
theosophy,12
therapeutic,12
therapeutics,13
therapy,8
there,6
there are,12
there is,6
"there, there",6
there'd be,4
there'd been,4
there'll be,2
there's,4
there's been,6
there've,4
thereabouts,7
thereafter,9
thereat,12
thereby,11.333333333333334
therefor,12
therefore,6
therefrom,12
therein,13
thereinto,12
theremin,14
thereof,6
thereon,12.5
thereto,12
theretofore,12
thereunder,11
thereunto,10
thereupon,11
therewith,12
therewithal,12
thermal,12
thermite,14
thermodynamics,12
thermometer,2
thermonuclear,10
thermophile,13
thermoplastic,12
thermos,6
thermostat,6
thesaurus,12
these,6
thesis,11
thespian,12
theta,10
thews,14
they,4
they are,10
they say,6
they themselves,12
they'd,10
they'll,2
thiamin,8
thiazole,13
thick,5.714285714285714
thick as thieves,12
thick voice,6
thick-headed,10
thick-set,12
thick-skinned,12
thick-witted,12
thicken,4
thickening,10
thicket,6
thickly,6
thickness,5.333333333333333
thief,4
thieve,6
thievery,6
thieves,2
thievish,6
thigh,6
thimble,4
thimbleful,6
thin,5.333333333333333
thin out,6
thin-skinned,8
thine,12
thing,2
things,7.333333333333333
thingurnabob,4
think,3.6
thinkable,4
thinker,4
thinking,4
thinly,10
thinner,8
third,4
third degree,12
third person,8
third-rate,8
thirdly,8
thirst,4
thirstier,2
thirsty,2
thirteen,4
thirteenth,3
thirtieth,8
thirty,2
this,5
this and that,4
thistle,6
thistledown,14
thither,12
thitherward,12
tho,6
thong,13
thoracic,13
thorax,10
thorium,14
thorn,6
thorny,6
thoro,8
thorough,6
thoroughbred,4
thoroughfare,11.5
thoroughgoing,14
thoroughly,6
those,6
thou,10
thou canst,12
thou dost,10
thou hast,8
thou wart,10
thou wast,10
thou wilt,6
thou wouldst,8
though,6.4
thought,6.4
thoughtful,3
thoughtfulness,4
thoughtless,3
thousand,2
thousands,6
thousandth,5.333333333333333
thrall,13
thralldom,13
thrash,8
thrashing,6
thread,5.2
threadbare,12
threat,6
threaten,6
three,2
three r's,8
three-bagger,4
three-decker,2
threefold,10
threesome,6
threnody,13
thresh,6
thresher,6
threshold,10
threw,2
thrice,8
thrift,6
thriftless,8
thrifty,6
thrill,5.333333333333333
thriller,4
thrip,14
thrive,10
thro',10
throat,5
throaty,12.5
throb,8
throes,14
thrombosis,14
thrombus,12
throne,6
throng,13
throttle,7
through,6.4
through the day,4
throughout,6.666666666666667
throve,12
throw,8.285714285714286
throw for a loss,12
throw up,2
throwback,12
thrown,2
thru,8
thrum,12
thrush,9
thrust,8
thrusters,8
thud,8
thug,8
thumb,7.6
thumb ride,8
thumbnail,6
thumbprint,4
thumbscrew,12
thumbtack,2
thump,6
thunder,2.6666666666666665
thunderbolt,7
thunderclap,8
thundercloud,4
thunderhead,8
thunderous,6
thundershower,4
thunderstorm,4
thunderstruck,10
thursday,2
thus,7
thus far,6
thwack,11
thwart,12
thy,8
thyme,14
thymol,13
thymus,13
thyroid,7
thyroxin,12
thyself,12
ti,6
tiara,10
tibia,10
tic,14
tick,8.666666666666666
tick off,12
tick-tack-toe,2
tick-tock,2
ticker,8
ticket,5.333333333333333
ticking,14
tickle,5.333333333333333
tickler,11
ticklish,6
tidal,8
tidbit,8
tiddlywinks,2
tide,8
tide over,10
tidewater,10
tidiness,6
tidings,8
tidy,10
tidy up,4
tie,2.8
tie-up,8
tieback,8
tier,10
ties,7
tiff,12
tiger,2
tiger lily,4
tigerish,8
tight,7.2
tight money,14
tight place,8
tight spot,6
tight squeeze,5
tight-fisted,12
tight-knit,6
tight-lipped,8
tighten,6
tightrope,4
tights,6
tights (uk),2
tightwad,6
tigress,6
tike,10
tilde,13
tile,8
tiling,8
till,8
tillage,12
tiller,11
tilt,9.2
tilth,12
timbal,14
timbale,12
timber,3
timbered,6
timbering,12
timberland,4
timberline,12
timbre,13
timbrel,14
time,6.181818181818182
time after time,4
time is up,2
time-honored,10
timekeeper,6
timeless,8
timely,12
timepiece,6
timer,2
times,4
timetable,8
timid,8
timidity,8
timing,10
timorous,12
timothy,13
timpani,12
tin,4.5
tin lizzie,8
tin plate,12
tincture,12
tinder,12
tinderbox,12
tine,14
tinfoil,4
ting,12
ting-a-ling,2
tinge,11.333333333333334
tingle,6
tinker,11.666666666666666
tinkle,9
tinny,10
tinsel,9
tinsmith,6
tint,6
tintinnabulation,13
tintype,12
tinware,4
tiny,2
tip,5.25
tip over,2
tip-off,8
tipple,13
tippler,12
tipster,13
tipsy,9
tiptoe,2
tiptop,6
tirade,12
tire,6
tired,2
tireless,8
tires,2
tiresome,8
tiring,6
tiro,13
tis,6
tissue,6
tit,8
tit for tat,13
titan,10
titanic,10
titanium,13
titbit,12
tithe,11.5
titian,12
titillate,14
title,5.333333333333333
title page,8
titled,10
titlist,13
titmouse,14
titter,12
tittle,14
tittle-tattle,12
titular,14
tizzy,12
tnt,4
to,4
to (ten),4
to and fro,6
to be,6
to-do,12
toad,2
toadstool,4
toady,14
toast,4.4
toaster,2
toastmaster,10
tobacco,2
tobacconist,12
toboggan,8
tocsin,14
today,3.3333333333333335
toddle,8
toddler,6
toddy,13
toe,2
toe the line,10
toenail,4
toffee,6
toga,10
together,3.5
toggle,13
togs,10
toil,8
toil call,8
toil-worn,6
toiler,8
toilet,6
toilet water,10
toiletry,10
toilette,13
toils,12
toilsome,8
token,9
tokonoma,12
told,4
tolerable,9
tolerance,10
tolerant,10
tolerate,10
toleration,11
tollgate,6
tom-tom,4
tomahawk,4
tomato,8
tomb,6
tomboy,4
tombstone,4
tomcat,4
tome,14
tomfoolery,10
tommyrot,12
tomorrow,2
tomtit,13
ton,3
tonal,12
tonality,12
tone,9.2
tone down,6
tone-deaf,10
tong,14
tongs,6
tongue,6.4
tongue-in-cheek,12
tongue-tied,3
tonic,9.5
tonight,2
tonnage,8
tonneau,12
tonsil,4
tonsillectomy,10
tonsillitis,2
tonsorial,14
tonsure,12
too,3.3333333333333335
took,4
took off,2
tool,9
tool up,10
toot,4
tooth,6.8
toothache,4
toothbrush,2
toothless,2
toothpaste,2
toothsome,14
top,5.142857142857143
top banana,10
top dog,8
top-drawer,12
top-heavy,10
top-notch,10
topaz,10
topcoat,4
toper,12
topflight,13
topic,4
topical,13
topknot,12
topmast,8
topmost,2
topographer,14
topography,13
topping,10
topple,7
tops,4
topsail,8
topside,12
topsoil,4
topsy-turvy,6
toque,13
torah,14
torch,6
torchlight,10
tore,4
toreador,8
torero,12
torii,12
torment,6
tormentor,6
torn,7.666666666666667
tornado,2
torpedo,4
torpid,13
torpor,12.5
torque,13
torrent,9
torrential,10
torrid,10
torrid zone,12
torsion,14
torso,10
tort,13
tortilla,10
tortoise,2
tortuous,14
torture,5
torturous,12
tory,12.5
toss,7.6
toss off,12
toss-up,6
tossing,12
tot,4
tot up,12
total,3.3333333333333335
totalitarian,12
totality,10
totally,8
tote,10
totem,10
totem pole,4
totemism,12
totter,8
totum,14
toucan,13
touch,8.4
touch on,10
touch tone,13
touch up,6
touch upon,8
touch-and-go,12
touchback,8
touchdown,4
touche,10
touched,8
touching,11
touchstone,13
touchy,6
tough,7.25
tough beard,4
toughen,2
toujours,12
toupee,8
tour,4
tour de force,14
tourism,11
tourist,6
tourist agency,4
tourmaline,12
tournament,4
tourney,10
tourniquet,10
tousle,10
tousled,10
tout,12.666666666666666
tout a coup,14
tout a l'heure,12
tout de suite,12
tow,10
toward,9.6
towards,4
towel,2
toweling,14
tower,6.666666666666667
towering,6
towheaded,13
towhee,12
towline,6
town,8
town and gown,12
town crier,6
town hall,4
townsfolk,4
township,8
townsman,8
townspeople,4
towpath,10
toxemia,13
toxic,8
toxicology,13
toxin,14
toy,6.5
trace,6.857142857142857
trace element,12
traceable,6
tracer,4
tracery,14
traces,12
trachea,10
tracheitis,12
tracheotomy,14
trachoma,13
tracing,6
track,5.333333333333333
track down,4
track meet,4
trackless,4
tracks,6
tract,11
tractable,13
traction,6
tractor,2
trade,5
trade mark,6
trade name,12
trade union,10
trade wind,10
trade-in,6
trade-off,10
trader,4
tradesman,10
tradespeople,12
trading post,4
tradition,6
traditional,8
traduce,14
traffic,8
trafficker,12
tragedian,12
tragedienne,12
tragedy,7
tragic,6
tragicomedy,6
trail,4.8
trailed off,12
trailer,5
train,7.714285714285714
trainer,2
training,2
trainload,6
trainman,4
traipse,12
trait,8
traitor,4
traitorous,6
trajectory,13
tram,13
trammel,13
tramontane,13
tramp,6.777777777777778
trample,4
trampoline,6
tramway,12
trance,6
tranquil,8
tranquility,8
tranquilize,8
tranquilizer,4
transact,10.666666666666666
transaction,9
transatlantic,8
transcend,12
transcendent,12
transcendental,13
transcontinental,8
transcribe,12
transcript,6
transcription,8
transducer,12
transept,12
transfer,5
transferal,8
transference,12
transfigure,10.5
transfix,14
transfixed,13
transform,8
transformation,6
transformer,6
transfuse,9
transfusion,6
transgress,14
transgression,13
transience,12
transient,12.5
transistor,8
transit,10.5
transition,12
transitive,12
transitory,12
translate,7
translation,4
translator,6
transliterate,12
translucent,13
translunar,14
transmigration,12
transmission,4
transmit,7.333333333333333
transmittable,6
transmitter,6
transmontane,12
transmute,12
transoceanic,8
transom,13
transparency,9
transparent,6
transpiration,12
transpire,12.666666666666666
transplant,6
transplantation,6
transport,9
transportation,4
transpose,11
transposition,12
transship,14
transubstantiation,13
transverse,12
trap,5.2
trapdoor,12
trapeze,4
trapezoid,8
trapper,2
trappings,14
traps,13
trapshooting,12
trash,2
trashy,4
trauma,13
travail,13.5
travel,2
traveler,2
travelogue,10
traverse,13
traverse rod,12
travertine,13
travesty,14
travois,13
trawl,11.333333333333334
trawler,12
tray,5
treacherous,6
treachery,8
treacle,13
tread,10.5
tread water,6
treadle,8
treadmill,13
treason,6
treasonable,8
treasonous,8
treasure,4.5
treasure-trove,12
treasurer,6
treasury,4.666666666666667
treat,7.666666666666667
treat of,12
treat with,6
treatise,13
treatment,5
treaty,6
treaty port,10
treble,11
tree,8.666666666666666
treeless,2
trees,8
treetop,2
trefoil,13
trek,8
trellis,10
trematode,13
tremble,5
tremendous,6
tremolo,12
tremor,11.333333333333334
tremulous,14
trench,6
trench coat,8
trench mouth,10
trenchant,14
trencher,14
trencherman,12
trend,10
trepan,12
trepid,13
trepidation,14
trespass,4.5
tress,13
tresses,12
trestle,11
trey,10
triable,13
triad,12
trial,6.5
trial and error,8
trial balloon,12
triangle,8
triangular,4
triangulate,12
tribal,8
tribe,6.666666666666667
tribesman,8
tribulation,14
tribunal,13
tribune,12
tributary,9.333333333333334
tribute,11
trice,14
triceps,10
trichina,12
trichinosis,13
trichloride,12
trichotomy,12
trick,7.666666666666667
trick out,12
trickery,6
trickle,9
trickster,8
tricky,9
tricolor,6
tricorn,13
tricuspid,13
tricycle,2
trident,14
tried,3
triennial,10
trier,4
trifle,8.75
trifler,10
trifling,8
trifoliate,12
trig,12
trigamy,12
trigger,4
trigonometry,10
trilateral,10
trill,12
"trill the ""r""",12
trillion,13
trillium,13
trilobate,12
trilobite,13
trilogy,12
trim,9
trimeter,12
trimming,6
trimmings,9
trimonthly,12
trinity,10
trinket,4
trinomial,10
trio,9
triode,14
triolet,14
trip,8.5
tripartite,12
tripe,13
triphammer,12
triple,3
triple-track,12
triplets,4
triplex,12
triplicate,8
triply,12
tripod,10
tripper,12
trippingly,12
triptych,14
trireme,13
trisect,13
trisyllable,6
trite,13
tritium,13
triturate,13
triumph,6
triumphal,8
triumphant,6
triumvirate,14
triune,13
trivalent,14
trivet,14
trivial,12
triweekly,10
trochaic,13
trochee,13
trod,10
trodden,8
troglodyte,12
troika,12
troll,9.5
trolley,4
trollop,13
trombone,2
tromp,6
troop,3
trooper,6
troops,2
trope,14
trophy,2
tropic,13
tropical,5
tropics,6
tropism,13
troposphere,13
trot,4
troth,13
trotline,12
trotter,12
troubadour,12
trouble,4.8
trouble-shooter,14
troubled,2
troublesome,4
troublous,10
trough,9
trounce,10
troupe,8
trouper,12
trousers,6
trousseau,10
trout,4
trow,13
trowel,10
troy,13
troy weight,13
truancy,8
truant,11
truce,6
truck,8.6
truck farm,10
trucker,8
trucking,12
truckle,13
truculent,14
trudge,6
true,5.2
true-blue,8
truffle,14
truism,13
trull,13
truly,6
trump,10.4
trumpery,13
trumpet,5
trumpeter,4
truncated,14
truncheon,14
trundle,13
trundle bed,10
trunk,6
trunks,4
trunnion,13
truss,13.666666666666666
trust,7
trustee,9
trustful,2
trusting,4
trustworthy,6
trusty,12
truth,4.666666666666667
truthful,2
try,6.333333333333333
try on,2
try square,12
trying,6
tryout,4
trypsin,12
tryst,14
tsar,12
tsetse,12
tsk tsk!,6
tu rn tu rtle,12
tub,6.4
tuba,4
tubby,2
tube,6
tuber,12
tubercle,12
tubercular,13
tuberculin,13
tuberculosis,6
tuberose,13
tubing,8
tubular,12
tuck,6
tuck in,4
tucker,12
tuckered,6
tuesday,2
tuff,14
tuft,10
tug,3
tug-of-war,2
tugboat,2
tugging,4
tuition,8
tularemia,13
tulip,4
tulle,13
tumble,4.5
tumble-down,10
tumblebug,12
tumbler,7
tumbleweed,8
tumbling,6
tumbrel,14
tumeric,12
tumid,13
tummy,2
tumor,8
tumult,10
tumultuous,12
tun,13
tuna,2
tundra,12
tune,8
tune up,6
tuneful,6
tungsten,8
tunic,12
tuning fork,6
tunnel,4
tunny,13
tupelo,14
tuppence,12
turban,6
turbine,14
turbojet,4
turbot,13
turbulent,10
tureen,13
turf,8
turgid,14
turkey,2
turmeric,14
turmoil,10
turn,6.444444444444445
turn about,8
turn around,2
turn down,4
turn in,4.666666666666667
turn into,4
turn off,4
turn on,9.333333333333334
turn out,6.5
turn over,6
turn tail,12
turn the stomach,8
turn the tables,8
turn up,8
turn upon,12
turnbuckle,12
turncoat,12
turned on,8
turned white,6
turned-on,12
turnescent,13
turnip,2
turnkey,13
turnout,6
turnover,10.666666666666666
turnpike,4
turns into,2
turnspit,12
turnstile,14
turntable,2
turpentine,6
turpitude,14
turquoise,6
turret,10.5
turtle,2
turtledove,6
turtleneck,4
"tush, tush",8
tusk,6
tussle,6
tussock,14
tut tut!,8
tut-tut!,6
tutee,12
tutelage,14
tutor,8
tutti-frutti,12
tutu,12
tux,12
tuxedo,8
tv,2
tv set,6
tv spot,12
twain,14
twang,10
twas,2
tweak,12
tweed,6
tweedledum and tweedledee,12
tweet,6
tweeter,14
tweezers,4
twelfth,5
twelve,4
twelvemonth,12
twentieth,3
twenty,2
twere,6
twice,4
twiddle,8
twig,2
twilight,7
twill,10
twin,4
twine,7
twinge,10
twinkle,9
twinkling,12
twins,2
twirl,8
twist,6.444444444444445
twister,6
twit,14
twitch,4
twitter,8
twixt,12
two,2
two bits,6
two out of three,4
two-bagger,12
two-by-four,6
two-digit (unemployment),14
two-faced,8
two-fisted,6
two-fortieths,6
two-legged,2
two-step,6
two-thirds,4
two-time,8
twofold,7
twopence,8
twosome,8
twouldn't,4
tycoon,12
tying,2
tympan,13
tympani,12
tympanum,13
