word,childes,childes_rank,childes_freq_z,childes_rank_z
hi,7813,163,2.398719698861511,-1.7211761965451569
we're,7764,164,2.3833533106757208,-1.7211089657259284
doesn't,7680,165,2.357010930928652,-1.7210417349067
dis,7650,166,2.347602938161842,-1.7209745040874713
went,7622,167,2.338822144912819,-1.7209072732682429
who's,7551,168,2.3165565620313684,-1.7208400424490145
maybe,7525,169,2.3084029683001326,-1.7207728116297858
water,7520,170,2.3068349695056645,-1.7207055808105574
ball,7382,171,2.263558202778337,-1.720638349991329
from,7253,172,2.223103833881053,-1.7205711191721003
away,7217,173,2.2118142425608807,-1.7205038883528718
she's,7102,174,2.175750270288108,-1.7204366575336432
wait,7032,175,2.153798287165551,-1.7203694267144147
thing,6955,176,2.129651105730738,-1.7203021958951863
red,6937,177,2.124006310070652,-1.7202349650759576
ya,6918,178,2.118047914651672,-1.7201677342567292
name,6791,179,2.0782207452721755,-1.7201005034375008
open,6750,180,2.065363155157535,-1.720033272618272
remember,6677,181,2.0424703727582965,-1.7199660417990437
help,6659,182,2.0368255770982104,-1.7198988109798152
dat,6624,183,2.025849585536932,-1.7198315801605866
should,6607,184,2.0205183896357393,-1.7197643493413581
any,6570,185,2.0089151985566733,-1.7196971185221297
we'll,6556,186,2.0045248019321615,-1.719629887702901
around,6358,187,1.9424320496712142,-1.7195626568836726
find,6281,188,1.918284868236401,-1.719495426064444
watch,6232,189,1.9029184800506111,-1.7194281952452155
bear,6224,190,1.9004096819794618,-1.719360964425987
school,6124,191,1.8690497060900941,-1.7192937336067584
try,6095,192,1.8599553130821778,-1.71922650278753
honey,6092,193,1.8590145138054965,-1.7191592719683015
blue,6069,194,1.8518017193509422,-1.7190920411490729
show,5911,195,1.8022529574457415,-1.7190248103298444
home,5903,196,1.7997441593745922,-1.718957579510616
kind,5777,197,1.7602305897539892,-1.7188903486913873
things,5722,198,1.742982603014837,-1.718823117872159
first,5719,199,1.742041803738156,-1.7187558870529303
today,5718,200,1.7417282039792623,-1.7186886562337018
milk,5713,201,1.740160205184794,-1.7186214254144734
better,5612,202,1.7084866295365326,-1.7185541945952447
yep,5594,203,1.7028418338764466,-1.7184869637760163
green,5577,204,1.697510637975254,-1.7184197329567878
dog,5561,205,1.6924930418329553,-1.7183525021375592
four,5377,206,1.6347906861965191,-1.7182852713183308
mean,5358,207,1.6288322907775394,-1.7182180404991023
cat,5354,208,1.6275778917419645,-1.7181508096798737
pretty,5278,209,1.6037443100660453,-1.7180835788606452
bed,5226,210,1.5874371226035742,-1.7180163480414166
hear,5139,211,1.5601539435798246,-1.7179491172221881
hold,5132,212,1.5579587452675687,-1.7178818864029597
ready,5106,213,1.5498051515363334,-1.717814655583731
juice,5104,214,1.549177952018546,-1.7177474247645026
people,5104,215,1.549177952018546,-1.7176801939452742
looks,5041,216,1.5294211672082445,-1.7176129631260455
sure,5026,217,1.5247171708248393,-1.717545732306817
by,4993,218,1.514368378781348,-1.7174785014875886
box,4916,219,1.4902211973465351,-1.71741127066836
five,4901,220,1.48551720096313,-1.7173440398491315
day,4890,221,1.4820676036152995,-1.717276809029903
girl,4888,222,1.4814404040975122,-1.7172095782106744
man,4861,223,1.472973210607383,-1.717142347391446
still,4853,224,1.4704644125362336,-1.7170751165722173
mama,4802,225,1.454470824832656,-1.717007885752989
isn't,4793,226,1.451648427002613,-1.7169406549337605
color,4774,227,1.4456900315836332,-1.7168734241145318
talk,4760,228,1.4412996349591218,-1.7168061932953034
much,4730,229,1.4318916421923116,-1.716738962476075
hello,4726,230,1.430637243156737,-1.7166717316568463
chair,4712,231,1.4262468465322253,-1.7166045008376178
into,4647,232,1.4058628622041365,-1.7165372700183894
through,4633,233,1.4014724655796251,-1.7164700391991607
happened,4606,234,1.3930052720894959,-1.7164028083799323
head,4584,235,1.386106077393835,-1.7163355775607037
wow,4583,236,1.3857924776349413,-1.7162683467414752
new,4554,237,1.3766980846270247,-1.7162011159222468
our,4450,238,1.3440837097020826,-1.7161338851030181
thank_you,4447,239,1.3431429104254016,-1.7160666542837897
hand,4415,240,1.333107718140804,-1.7159994234645612
made,4415,241,1.333107718140804,-1.7159321926453326
use,4414,242,1.3327941183819103,-1.7158649618261042
chi,4405,243,1.3299717205518673,-1.7157977310068757
truck,4405,244,1.3299717205518673,-1.715730500187647
as,4400,245,1.328403721757399,-1.7156632693684186
hat,4396,246,1.327149322721824,-1.7155960385491902
us,4384,247,1.3233861256151,-1.7155288077299615
which,4365,248,1.3174277301961201,-1.715461576910733
de,4358,249,1.3152325318838645,-1.7153943460915044
won't,4349,250,1.3124101340538215,-1.715327115272276
done,4345,251,1.3111557350182468,-1.7152598844530476
says,4339,252,1.3092741364648848,-1.715192653633819
called,4302,253,1.2976709453858186,-1.7151254228145905
mine,4298,254,1.296416546350244,-1.715058191995362
saw,4188,255,1.2619205728719398,-1.7149909611761334
room,4173,256,1.2572165764885346,-1.714923730356905
door,4139,257,1.2465541846861496,-1.7148564995376765
after,4094,258,1.2324421955359344,-1.7147892687184478
table,4083,259,1.228992598188104,-1.7147220378992194
hair,4049,260,1.218330206385719,-1.7146548070799907
piece,4045,261,1.2170758073501442,-1.7145875762607623
train,4032,262,1.2129990104845265,-1.7145203454415339
getting,4004,263,1.2042182172355036,-1.7144531146223052
drink,3970,264,1.1935558254331187,-1.7143858838030768
came,3945,265,1.1857158314607767,-1.7143186529838483
bye,3919,266,1.1775622377295414,-1.7142514221646197
paper,3904,267,1.1728582413461361,-1.7141841913453912
stop,3892,268,1.1690950442394121,-1.7141169605261628
bring,3886,269,1.16721344568605,-1.7140497297069341
push,3875,270,1.1637638483382196,-1.7139824988877057
yellow,3870,271,1.1621958495437512,-1.713915268068477
eating,3860,272,1.1590598519548145,-1.7138480372492486
toys,3849,273,1.155610254606984,-1.7137808064300202
long,3842,274,1.1534150562947283,-1.7137135756107915
their,3811,275,1.1436934637690244,-1.713646344791563
tape,3804,276,1.1414982654567687,-1.7135791139723346
food,3799,277,1.1399302666623004,-1.713511883153106
funny,3798,278,1.1396166669034067,-1.7134446523338775
next,3774,279,1.1320902726899584,-1.7133774215146491
only,3767,280,1.1298950743777028,-1.7133101906954205
coming,3763,281,1.128640675342128,-1.713242959876192
picture,3712,282,1.1126470876385506,-1.7131757290569636
work,3707,283,1.1110790888440822,-1.713108498237735
minute,3679,284,1.1022982955950593,-1.7130412674185065
top,3636,285,1.0888135059626314,-1.7129740365992778
yup,3636,286,1.0888135059626314,-1.7129068057800494
making,3614,287,1.0819143112669705,-1.712839574960821
mouth,3613,288,1.0816007115080768,-1.7127723441415923
keep,3609,289,1.0803463124725021,-1.7127051133223639
ta,3588,290,1.0737607175357349,-1.7126378825031354
ate,3586,291,1.0731335180179475,-1.7125706516839068
pick,3586,292,1.0731335180179475,-1.7125034208646783
hot,3563,293,1.065920723563393,-1.71243619004545
many,3558,294,1.0643527247689246,-1.7123689592262212
bit,3554,295,1.06309832573335,-1.7123017284069928
thank,3519,296,1.0521223341720713,-1.7122344975877641
night,3503,297,1.0471047380297724,-1.7121672667685357
playing,3484,298,1.0411463426107928,-1.7121000359493073
call,3476,299,1.0386375445396434,-1.7120328051300786
zzz,3432,300,1.0248391551483216,-1.7119655743108502
hungry,3420,301,1.0210759580415976,-1.7118983434916217
outside,3392,302,1.0122951647925746,-1.711831112672393
throw,3390,303,1.0116679652747873,-1.7117638818531646
stay,3368,304,1.0047687705791264,-1.7116966510339362
fish,3353,305,1.0000647741957214,-1.7116294202147075
cup,3323,306,0.9906567814289111,-1.711562189395479
leave,3323,307,0.9906567814289111,-1.7114949585762507
bird,3314,308,0.987834383598868,-1.711427727757022
hurt,3309,309,0.9862663848043997,-1.7113604969377936
hard,3303,310,0.9843847862510375,-1.711293266118565
looking,3301,311,0.9837575867332502,-1.7112260352993365
fall,3292,312,0.9809351889032072,-1.711158804480108
love,3257,313,0.9699591973419286,-1.7110915736608794
story,3244,314,0.9658824004763108,-1.711024342841651
orange,3236,315,0.9633736024051613,-1.7109571120224225
cookie,3235,316,0.9630600026462677,-1.7108898812031939
close,3229,317,0.9611784040929057,-1.7108226503839654
sleep,3204,318,0.9533384101205638,-1.710755419564737
nose,3202,319,0.9527112106027764,-1.7106881887455083
apple,3198,320,0.9514568115672017,-1.7106209579262799
last,3191,321,0.949261613254946,-1.7105537271070512
morning,3189,322,0.9486344137371586,-1.7104864962878228
kitty,3151,323,0.936717622899199,-1.7104192654685944
before,3141,324,0.9335816253102622,-1.7103520346493657
light,3117,325,0.9260552310968141,-1.7102848038301373
wants,3113,326,0.9248008320612394,-1.7102175730109088
might,3098,327,0.9200968356778343,-1.7101503421916802
anything,3090,328,0.9175880376066848,-1.7100831113724517
cut,3090,329,0.9175880376066848,-1.7100158805532233
thought,3084,330,0.9157064390533228,-1.7099486497339946
draw,3067,331,0.9103752431521304,-1.7098814189147662
comes,3053,332,0.9059848465276189,-1.7098141880955375
fix,3037,333,0.9009672503853201,-1.709746957276309
old,3032,334,0.8993992515908518,-1.7096797264570807
write,3032,335,0.8993992515908518,-1.709612495637852
birthday,3028,336,0.898144852555277,-1.7095452648186236
gotta,3004,337,0.8906184583418288,-1.7094780339993951
bad,3001,338,0.8896776590651478,-1.7094108031801665
am,2975,339,0.8815240653339123,-1.709343572360938
fell,2957,340,0.8758792696738261,-1.7092763415417096
stuff,2943,341,0.8714888730493147,-1.709209110722481
duh,2939,342,0.87023447401374,-1.7091418799032525
cold,2936,343,0.869293674737059,-1.709074649084024
even,2934,344,0.8686664752192715,-1.7090074182647954
under,2898,345,0.8573768838990993,-1.708940187445567
tree,2888,346,0.8542408863101626,-1.7088729566263383
duck,2880,347,0.8517320882390131,-1.7088057258071099
together,2879,348,0.8514184884801195,-1.7087384949878814
floor,2875,349,0.8501640894445448,-1.7086712641686528
move,2873,350,0.8495368899267575,-1.7086040333494243
great,2872,351,0.8492232901678638,-1.708536802530196
pull,2850,352,0.8423240954722029,-1.7084695717109672
six,2838,353,0.8385608983654788,-1.7084023408917388
ride,2830,354,0.8360521002943294,-1.7083351100725104
laura,2813,355,0.830720904393137,-1.7082678792532817
out_of,2788,356,0.822880910420795,-1.7082006484340533
eyes,2785,357,0.821940111144114,-1.7081334176148246
inside,2774,358,0.8184905137962836,-1.7080661867955962
mother,2774,359,0.8184905137962836,-1.7079989559763677
been,2766,360,0.8159817157251342,-1.707931725157139
dere,2765,361,0.8156681159662406,-1.7078644943379107
hands,2744,362,0.8090825210294734,-1.7077972635186822
mommy's,2738,363,0.8072009224761113,-1.7077300326994536
dad,2734,364,0.8059465234405366,-1.7076628018802251
took,2718,365,0.8009289272982378,-1.7075955710609967
real,2714,366,0.7996745282626632,-1.707528340241768
white,2704,367,0.7965385306737264,-1.7074611094225396
while,2697,368,0.7943433323614707,-1.7073938786033112
buy,2686,369,0.7908937350136402,-1.7073266477840825
uhoh,2678,370,0.7883849369424908,-1.707259416964854
n,2677,371,0.7880713371835971,-1.7071921861456254
bunny,2674,372,0.7871305379069161,-1.707124955326397
ones,2674,373,0.7871305379069161,-1.7070577245071685
guess,2665,374,0.7843081400768731,-1.7069904936879399
coffee,2660,375,0.7827401412824047,-1.7069232628687114
face,2650,376,0.779604143693468,-1.706856032049483
found,2650,377,0.779604143693468,-1.7067888012302543
part,2644,378,0.7777225451401059,-1.706721570411026
silly,2622,379,0.770823350444445,-1.7066543395917975
horse,2607,380,0.7661193540610399,-1.7065871087725688
you'll,2579,381,0.757338560812017,-1.7065198779533404
clean,2576,382,0.756397761535336,-1.7064526471341117
egg,2559,383,0.7510665656341435,-1.7063854163148833
yours,2558,384,0.7507529658752499,-1.7063181854956548
cheese,2554,385,0.7494985668396752,-1.7062509546764262
different,2554,386,0.7494985668396752,-1.7061837238571977
never,2537,387,0.7441673709384827,-1.7061164930379693
yet,2526,388,0.7407177735906523,-1.7060492622187406
cow,2521,389,0.7391497747961839,-1.7059820313995122
bus,2520,390,0.7388361750372902,-1.7059148005802838
same,2519,391,0.7385225752783965,-1.7058475697610551
walk,2516,392,0.7375817760017155,-1.7057803389418267
shoes,2508,393,0.7350729779305661,-1.705713108122598
enough,2490,394,0.72942818227048,-1.7056458773033696
happy,2483,395,0.7272329839582242,-1.7055786464841411
money,2476,396,0.7250377856459685,-1.7055114156649125
ooh,2475,397,0.7247241858870749,-1.705444184845684
talking,2472,398,0.7237833866103938,-1.7053769540264556
animals,2460,399,0.7200201895036697,-1.705309723207227
wasn't,2460,400,0.7200201895036697,-1.7052424923879985
sing,2457,401,0.7190793902269887,-1.70517526156877
bag,2444,402,0.715002593361371,-1.7051080307495414
fun,2426,403,0.7093577977012848,-1.705040799930313
than,2418,404,0.7068489996301354,-1.7049735691110846
cake,2415,405,0.7059082003534544,-1.704906338291856
lot,2408,406,0.7037130020411986,-1.7048391074726275
side,2407,407,0.7033994022823049,-1.7047718766533988
store,2374,408,0.6930506102388136,-1.7047046458341704
eh,2368,409,0.6911690116854516,-1.704637415014942
wear,2363,410,0.6896010128909833,-1.7045701841957133
though,2356,411,0.6874058145787275,-1.7045029533764848
daddy's,2334,412,0.6805066198830667,-1.7044357225572564
whoa,2330,413,0.679252220847492,-1.7043684917380277
jump,2317,414,0.6751754239818742,-1.7043012609187993
fire,2314,415,0.6742346247051932,-1.7042340300995709
feet,2313,416,0.6739210249462996,-1.7041667992803422
trying,2310,417,0.6729802256696185,-1.7040995684611138
guy,2306,418,0.6717258266340438,-1.704032337641885
da,2304,419,0.6710986271162565,-1.7039651068226567
careful,2294,420,0.6679626295273197,-1.7038978760034282
eight,2282,421,0.6641994324205956,-1.7038306451841996
almost,2281,422,0.663885832661702,-1.7037634143649711
black,2276,423,0.6623178338672335,-1.7036961835457427
seven,2274,424,0.6616906343494462,-1.703628952726514
shirt,2271,425,0.6607498350727652,-1.7035617219072856
stand,2241,426,0.6513418423059549,-1.7034944910880572
doggie,2239,427,0.6507146427881676,-1.7034272602688285
hit,2233,428,0.6488330442348056,-1.7033600294496
uhuh,2223,429,0.6456970466458688,-1.7032927986303716
already,2221,430,0.6450698471280815,-1.703225567811143
nothing,2215,431,0.6431882485747193,-1.7031583369919145
haha,2214,432,0.6428746488158257,-1.7030911061726859
sorry,2193,433,0.6362890538790585,-1.7030238753534575
bite,2192,434,0.6359754541201649,-1.702956644534229
elephant,2188,435,0.6347210550845902,-1.7028894137150004
moon,2186,436,0.6340938555668029,-1.702822182895772
page,2184,437,0.6334666560490154,-1.7027549520765435
tea,2182,438,0.6328394565312281,-1.7026877212573148
later,2177,439,0.6312714577367597,-1.7026204904380864
somebody,2173,440,0.6300170587011851,-1.702553259618858
feel,2166,441,0.6278218603889293,-1.7024860287996293
told,2166,442,0.6278218603889293,-1.7024187979804009
toy,2157,443,0.6249994625588863,-1.7023515671611722
sarah,2135,444,0.6181002678632254,-1.7022843363419438
wash,2131,445,0.6168458688276507,-1.7022171055227153
oops,2121,446,0.613709871238714,-1.7021498747034867
finish,2119,447,0.6130826717209266,-1.7020826438842582
finished,2116,448,0.6121418724442456,-1.7020154130650298
shall,2110,449,0.6102602738908836,-1.7019481822458011
fit,2102,450,0.6077514758197341,-1.7018809514265727
blocks,2101,451,0.6074378760608404,-1.7018137206073443
ask,2090,452,0.6039882787130101,-1.7017464897881156
whoops,2083,453,0.6017930804007543,-1.7016792589688872
whole,2077,454,0.5999114818473923,-1.7016120281496585
nope,2072,455,0.5983434830529238,-1.70154479733043
oo,2072,456,0.5983434830529238,-1.7014775665112016
dirty,2067,457,0.5967754842584555,-1.701410335691973
spoon,2064,458,0.5958346849817745,-1.7013431048727445
touch,2061,459,0.5948938857050935,-1.701275874053516
boat,2059,460,0.5942666861873062,-1.7012086432342874
chicken,2056,461,0.593325886910625,-1.701141412415059
everything,2052,462,0.5920714878750504,-1.7010741815958306
yay,2051,463,0.5917578881161567,-1.701006950776602
end,2050,464,0.591444288357263,-1.7009397199573735
game,2050,465,0.591444288357263,-1.700872489138145
wanted,2036,466,0.5870538917327516,-1.7008052583189164
ten,2028,467,0.5845450936616022,-1.700738027499688
catch,2026,468,0.5839178941438149,-1.7006707966804593
chocolate,2018,469,0.5814090960726654,-1.7006035658612308
listen,2017,470,0.5810954963137718,-1.7005363350420024
naima,2013,471,0.5798410972781971,-1.7004691042227738
place,2012,472,0.5795274975193034,-1.7004018734035453
foot,2009,473,0.5785866982426224,-1.7003346425843169
adam,1994,474,0.5738827018592173,-1.7002674117650882
dinner,1990,475,0.5726283028236425,-1.7002001809458598
supposed,1981,476,0.5698059049935995,-1.7001329501266313
sitting,1977,477,0.5685515059580248,-1.7000657193074027
pink,1969,478,0.5660427078868754,-1.6999984884881743
pop,1955,479,0.5616523112623639,-1.6999312576689456
ice,1950,480,0.5600843124678956,-1.6998640268497172
friend,1949,481,0.5597707127090019,-1.6997967960304887
must,1949,482,0.5597707127090019,-1.69972956521126
gave,1948,483,0.5594571129501082,-1.6996623343920316
tomorrow,1947,484,0.5591435131912146,-1.6995951035728032
putting,1939,485,0.5566347151200651,-1.6995278727535745
bottle,1938,486,0.5563211153611715,-1.699460641934346
cause,1929,487,0.5534987175311284,-1.6993934111151177
ever,1924,488,0.55193071873666,-1.699326180295889
gone,1921,489,0.550989919459979,-1.6992589494766606
pig,1919,490,0.5503627199421917,-1.6991917186574321
books,1917,491,0.5497355204244043,-1.6991244878382035
you've,1907,492,0.5465995228354675,-1.699057257018975
mouse,1902,493,0.5450315240409992,-1.6989900261997464
sweetie,1899,494,0.5440907247643182,-1.698922795380518
cookies,1895,495,0.5428363257287434,-1.6988555645612895
break,1889,496,0.5409547271753814,-1.6987883337420608
lunch,1876,497,0.5368779303097636,-1.6987211029228324
small,1875,498,0.5365643305508699,-1.698653872103604
run,1871,499,0.5353099315152953,-1.6985866412843753
start,1871,500,0.5353099315152953,-1.6985194104651469
having,1867,501,0.5340555324797206,-1.6984521796459184
broken,1865,502,0.5334283329619333,-1.6983849488266898
e,1865,503,0.5334283329619333,-1.6983177180074613
teeth,1860,504,0.5318603341674648,-1.6982504871882327
nine,1859,505,0.5315467344085711,-1.6981832563690042
aren't,1854,506,0.5299787356141028,-1.6981160255497758
cream,1854,507,0.5299787356141028,-1.6980487947305472
airplane,1853,508,0.5296651358552091,-1.6979815639113187
song,1853,509,0.5296651358552091,-1.6979143330920903
lady,1841,510,0.525901938748485,-1.6978471022728616
idea,1840,511,0.5255883389895913,-1.6977798714536332
breakfast,1839,512,0.5252747392306977,-1.6977126406344047
purple,1837,513,0.5246475397129103,-1.697645409815176
always,1834,514,0.5237067404362293,-1.6975781789959477
ha,1833,515,0.5233931406773357,-1.697510948176719
ahead,1830,516,0.5224523414006546,-1.6974437173574906
build,1827,517,0.5215115421239735,-1.6973764865382621
pretend,1823,518,0.5202571430883989,-1.6973092557190335
wet,1817,519,0.5183755445350369,-1.697242024899805
noise,1810,520,0.5161803462227811,-1.6971747940805766
stuck,1810,521,0.5161803462227811,-1.697107563261348
hole,1801,522,0.5133579483927381,-1.6970403324421195
taking,1800,523,0.5130443486338443,-1.696973101622891
yourself,1795,524,0.511476349839376,-1.6969058708036624
may,1787,525,0.5089675517682266,-1.696838639984434
em,1784,526,0.5080267524915455,-1.6967714091652055
left,1783,527,0.5077131527326518,-1.6967041783459769
cars,1782,528,0.5073995529737582,-1.6966369475267484
sometimes,1782,529,0.5073995529737582,-1.6965697167075198
probably,1781,530,0.5070859532148645,-1.6965024858882913
tired,1778,531,0.5061451539381835,-1.696435255069063
i've,1765,532,0.5020683570725657,-1.6963680242498342
william,1762,533,0.5011275577958847,-1.6963007934306058
yesterday,1762,534,0.5011275577958847,-1.6962335626113774
one's,1760,535,0.5005003582780974,-1.6961663317921487
microphone,1754,536,0.4986187597247353,-1.6960991009729203
kiss,1753,537,0.4983051599658416,-1.6960318701536918
b,1750,538,0.4973643606891606,-1.6959646393344632
stick,1750,539,0.4973643606891606,-1.6958974085152347
kids,1743,540,0.4951691623769049,-1.695830177696006
job,1739,541,0.49391476334133017,-1.6957629468767776
o,1739,542,0.49391476334133017,-1.6956957160575492
live,1736,543,0.49297396406464916,-1.6956284852383205
monkey,1733,544,0.49203316478796816,-1.6955612544190921
phone,1731,545,0.49140596527018077,-1.6954940235998637
saying,1725,546,0.48952436671681876,-1.695426792780635
ma,1722,547,0.4885835674401377,-1.6953595619614066
balloon,1720,548,0.48795636792235036,-1.6952923311421781
party,1717,549,0.48701556864566936,-1.6952251003229495
blow,1702,550,0.48231157226226423,-1.695157869503721
sleeping,1699,551,0.4813707729855832,-1.6950906386844926
set,1691,552,0.4788619749144338,-1.695023407865264
dinosaur,1685,553,0.47698037636107177,-1.6949561770460355
anymore,1677,554,0.47447157828992237,-1.6948889462268069
broke,1676,555,0.47415797853102865,-1.6948217154075784
makes,1673,556,0.47321717925434764,-1.69475448458835
wrong,1673,557,0.47321717925434764,-1.6946872537691213
rabbit,1671,558,0.4725899797365603,-1.694620022949893
caterpillar,1661,559,0.46945398214762357,-1.6945527921306645
s,1660,560,0.46914038238872985,-1.6944855613114358
snow,1659,561,0.4688267826298362,-1.6944183304922074
both,1634,562,0.4609867886574943,-1.694351099672979
butter,1633,563,0.46067318889860065,-1.6942838688537503
guys,1630,564,0.45973238962191965,-1.6942166380345218
round,1629,565,0.459418789863026,-1.6941494072152932
sun,1628,566,0.45910519010413225,-1.6940821763960647
shoe,1623,567,0.4575371913096639,-1.6940149455768363
carl,1621,568,0.4569099917918766,-1.6939477147576076
ross,1615,569,0.4550283932385145,-1.6938804839383792
bath,1609,570,0.45314679468515245,-1.6938132531191508
fast,1606,571,0.45220599540847145,-1.693746022299922
tv,1606,572,0.45220599540847145,-1.6936787914806937
until,1602,573,0.4509515963728967,-1.6936115606614652
bigger,1598,574,0.44969719733732205,-1.6935443298422366
recorder,1593,575,0.44812919854285366,-1.6934770990230081
gets,1592,576,0.44781559878396,-1.6934098682037795
brush,1590,577,0.44718839926617265,-1.693342637384551
fly,1583,578,0.4449932009539169,-1.6932754065653226
brown,1567,579,0.4399756048116181,-1.693208175746094
puzzle,1563,580,0.4387212057760434,-1.6931409449268655
kitchen,1562,581,0.43840760601714973,-1.693073714107637
d,1561,582,0.43809400625825606,-1.6930064832884084
actually,1548,583,0.43401720939263827,-1.69293925246918
pants,1544,584,0.4327628103570636,-1.6928720216499515
used,1536,585,0.4302540122859142,-1.6928047908307229
second,1530,586,0.42837241373255214,-1.6927375600114944
tail,1514,587,0.42335481759025334,-1.692670329192266
finger,1508,588,0.4214732190368913,-1.6926030983730374
slide,1507,589,0.4211596192779976,-1.692535867553809
eye,1506,590,0.42084601951910394,-1.6924686367345803
clothes,1505,591,0.4205324197602103,-1.6924014059153518
m,1501,592,0.4192780207246356,-1.6923341750961234
front,1499,593,0.4186508212068482,-1.6922669442768947
horsie,1499,594,0.4186508212068482,-1.6921997134576663
byebye,1496,595,0.4177100219301672,-1.6921324826384379
doctor,1488,596,0.4152012238590178,-1.6920652518192092
bread,1483,597,0.4136332250645494,-1.6919980209999808
street,1482,598,0.41331962530565575,-1.6919307901807523
everybody,1478,599,0.4120652262700811,-1.6918635593615237
boys,1475,600,0.4111244269934,-1.6917963285422952
miss,1472,601,0.410183627716719,-1.6917290977230666
window,1466,602,0.40830202916335695,-1.6916618669038381
fine,1463,603,0.40736122988667595,-1.6915946360846097
lion,1455,604,0.40485243181552655,-1.691527405265381
nomi,1451,605,0.4035980327799518,-1.6914601744461526
circle,1450,606,0.40328443302105815,-1.6913929436269242
lemme,1450,607,0.40328443302105815,-1.6913257128076955
number,1445,608,0.4017164342265898,-1.691258481988467
likes,1444,609,0.4014028344676961,-1.6911912511692386
eggs,1442,610,0.40077563494990875,-1.69112402035001
pictures,1441,611,0.4004620351910151,-1.6910567895307815
grandma,1433,612,0.3979532371198657,-1.690989558711553
boo,1430,613,0.3970124378431847,-1.6909223278923244
button,1423,614,0.39481723953092895,-1.690855097073096
c,1423,615,0.39481723953092895,-1.6907878662538673
zoo,1420,616,0.3938764402542479,-1.690720635434639
what're,1413,617,0.3916812419419922,-1.6906534046154105
drive,1407,618,0.38979964338863016,-1.6905861737961818
pencil,1407,619,0.38979964338863016,-1.6905189429769534
pieces,1407,620,0.38979964338863016,-1.690451712157725
ahhah,1403,621,0.38854524435305543,-1.6903844813384963
means,1403,622,0.38854524435305543,-1.6903172505192678
favorite,1399,623,0.38729084531748076,-1.6902500197000394
forgot,1394,624,0.38572284652301236,-1.6901827888808107
also,1390,625,0.3844684474874377,-1.6901155580615823
abe,1389,626,0.384154847728544,-1.6900483272423537
beep,1381,627,0.3816460496573946,-1.6899810964231252
seen,1380,628,0.3813324498985009,-1.6899138656038968
needs,1378,629,0.38070525038071357,-1.6898466347846681
plate,1374,630,0.3794508513451389,-1.6897794039654397
twenty,1370,631,0.37819645230956417,-1.6897121731462112
matter,1362,632,0.37568765423841477,-1.6896449423269826
blanket,1352,633,0.37255165664947804,-1.6895777115077542
bang,1346,634,0.370670058096116,-1.6895104806885257
boom,1345,635,0.3703564583372223,-1.689443249869297
ring,1342,636,0.3694156590605413,-1.6893760190500686
behind,1336,637,0.36753406050717924,-1.68930878823084
count,1336,638,0.36753406050717924,-1.6892415574116115
bowl,1331,639,0.36596606171271084,-1.689174326592383
ow,1330,640,0.3656524619538172,-1.6891070957731544
friends,1327,641,0.3647116626771362,-1.689039864953926
doll,1316,642,0.3612620653293057,-1.6889726341346976
crying,1307,643,0.35843966749926265,-1.688905403315469
being,1300,644,0.3562444691870069,-1.6888381724962405
puppy,1298,645,0.3556172696692196,-1.688770941677012
wouldn't,1290,646,0.3531084715980702,-1.6887037108577834
bet,1289,647,0.3527948718391765,-1.688636480038555
sugar,1287,648,0.3521676723213892,-1.6885692492193265
block,1286,649,0.3518540725624955,-1.6885020184000978
peter,1286,650,0.3518540725624955,-1.6884347875808694
every,1284,651,0.3512268730447081,-1.6883675567616407
own,1283,652,0.35091327328581445,-1.6883003259424123
child,1281,653,0.3502860737680271,-1.6882330951231839
couldn't,1280,654,0.34997247400913345,-1.6881658643039552
swimming,1278,655,0.3493452744913461,-1.6880986334847268
wheel,1275,656,0.34840447521466505,-1.6880314026654983
dress,1265,657,0.3452684776257283,-1.6879641718462697
tiny,1260,658,0.3437004788312599,-1.6878969410270412
candy,1259,659,0.34338687907236626,-1.6878297102078128
rest,1259,660,0.34338687907236626,-1.6877624793885841
momma,1258,661,0.3430732793134726,-1.6876952485693557
michael,1257,662,0.3427596795545789,-1.687628017750127
word,1257,663,0.3427596795545789,-1.6875607869308986
beautiful,1256,664,0.34244607979568525,-1.6874935561116702
letter,1255,665,0.3421324800367916,-1.6874263252924415
got_to,1254,666,0.3418188802778979,-1.687359094473213
dat's,1250,667,0.3405644812423232,-1.6872918636539846
pie,1250,668,0.3405644812423232,-1.687224632834756
children,1245,669,0.33899648244785485,-1.6871574020155276
where'd,1245,670,0.33899648244785485,-1.6870901711962991
happens,1242,671,0.3380556831711738,-1.6870229403770705
minutes,1237,672,0.33648768437670545,-1.686955709557842
lots_of,1236,673,0.33617408461781173,-1.6868884787386136
doo,1235,674,0.33586048485891806,-1.686821247919385
either,1232,675,0.33491968558223706,-1.6867540171001565
flowers,1230,676,0.3342924860644497,-1.6866867862809278
quack,1229,677,0.333978886305556,-1.6866195554616994
roll,1227,678,0.33335168678776866,-1.686552324642471
alex,1221,679,0.3314700882344066,-1.6864850938232423
pen,1219,680,0.33084288871661927,-1.6864178630040139
knock,1215,681,0.3295884896810446,-1.6863506321847854
heard,1213,682,0.3289612901632572,-1.6862834013655568
high,1212,683,0.32864769040436353,-1.6862161705463283
lost,1203,684,0.32582529257432047,-1.6861489397271
sleepy,1199,685,0.3245708935387458,-1.6860817089078712
soon,1193,686,0.32268929498538373,-1.6860144780886428
